SCORES_TXT_BEGIN_0 0 100 9 BLEU
7 18 2 17 1 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 2 17 1 16 0 15 12 
6 18 2 17 1 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 18 2 17 1 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 19 1 18 0 17 0 16 12 
6 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 2 17 1 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 2 17 1 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 19 1 18 0 17 0 16 12 
5 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
5 18 2 17 1 16 0 15 12 
5 18 2 17 1 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 19 1 18 0 17 0 16 12 
7 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 20 2 19 1 18 0 17 12 
6 18 0 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 19 1 18 0 17 0 16 12 
6 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 18 2 17 1 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 19 0 18 0 17 0 16 12 
7 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
5 18 0 17 0 16 0 15 12 
7 18 3 17 1 16 0 15 12 
7 18 2 17 1 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 20 1 19 0 18 0 17 12 
6 18 2 17 1 16 0 15 12 
5 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
5 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 18 2 17 1 16 0 15 12 
6 20 2 19 1 18 0 17 12 
7 18 1 17 0 16 0 15 12 
7 18 1 17 0 16 0 15 12 
6 18 0 17 0 16 0 15 12 
7 18 3 17 1 16 0 15 12 
5 18 0 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
6 18 1 17 0 16 0 15 12 
7 19 2 18 1 17 0 16 12 
6 19 1 18 0 17 0 16 12 
